Unnamed: 0,Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,SimillarHTTP,Inbound,Label
35,39.181.143.251-192.168.50.5-44763-80-6,39.181.143.251,44763,192.168.50.5,80,6,2019-01-12 09:19:17.000,25362.2,11,4,621.1,1.0,78.7,18.2,56.47,3.96,0.3,0.2,0.26,0.09,24527.66,591.41,1690.81,961.24,4574.53,729.57,15217.3,1521.73,865.12,3381.62,507.24,10144.9,1859.89,1057.36,3719.78,338.16,0,0,0,0,220,80,433.7,157.71,0.1,84.7,28.36,16.94,286.98,0,1,0,1,1,0,0,0,0.36,41.47,56.47,0.26,0,0,0,0,0,0,11,621.1,4,1.0,18895,19058,10,20,7608.66,1268.11,10144.88,2536.22,5072.44,1268.11,7608.66,1268.11,0,1,Syn
36,6.62.141.124-192.168.50.7-14974-22-17,6.62.141.124,14974,192.168.50.7,22,17,2019-01-12 15:04:46.000,4659041.3,257,32,38513.3,6912.8,260.5,126.1,149.86,41.55,376.4,81.0,216.03,11.07,9750.09,62.03,16121.25,7750.35,39372.3,8370.9,2795424.8,14509.12,6975.32,32242.5,4836.38,1863616.5,17733.38,8525.39,35466.75,3224.25,0,0,0,0,5140,640,55.16,6.87,74.9,324.0,182.94,44.96,2021.14,0,1,0,0,1,0,0,0,0.12,157.18,149.86,216.03,0,0,0,0,0,0,257,38513.3,32,6912.8,64294,6248,256,32,1397712.39,232952.07,1863616.52,465904.13,931808.26,232952.07,1397712.39,232952.07,0,1,BENIGN
37,79.44.179.247-192.168.50.8-63937-53-17,79.44.179.247,63937,192.168.50.8,53,17,2019-01-12 13:43:18.000,260.9,34,2,3222.9,42.6,115.6,72.8,94.79,29.95,33.1,2.7,21.29,7.08,12470690.72,137481.2,7.25,1.74,12.47,5.51,156.5,6.53,1.57,14.5,2.17,104.3,7.98,1.91,15.95,1.45,1,0,0,0,680,40,129843.36,7637.84,10.6,142.2,58.04,28.44,808.67,1,0,0,0,0,0,0,0,0.06,90.71,94.79,21.29,0,0,0,0,0,0,34,3222.9,2,42.6,19347,42473,33,32,78.26,13.04,104.34,26.09,52.17,13.04,78.26,13.04,0,1,DrDoS_DNS
38,108.43.112.61-192.168.50.2-9536-443-6,108.43.112.61,9536,192.168.50.2,443,6,2019-01-12 11:55:52.000,14243.9,8,2,266.0,114.5,41.8,27.6,33.25,8.22,99.3,15.5,57.25,5.16,26711.22,702.0,1424.39,395.41,2610.62,1028.98,8546.4,1281.95,355.87,2848.78,427.32,5697.6,1566.83,434.95,3133.66,284.88,1,0,0,0,160,40,561.6,140.4,16.6,85.9,45.25,9.98,99.53,1,1,0,0,0,0,0,0,0.25,38.05,33.25,57.25,0,0,0,0,0,0,8,266.0,2,114.5,18460,52553,7,32,4273.18,712.2,5697.58,1424.39,2848.79,712.2,4273.18,712.2,0,1,Syn
39,68.120.31.247-192.168.50.5-36699-1433-17,68.120.31.247,36699,192.168.50.5,1433,17,2019-01-12 12:18:33.000,2029.6,14,6,332.2,289.4,24.5,6.1,23.73,6.97,51.0,20.7,48.24,8.13,306116.48,9849.31,101.48,25.81,178.91,75.67,1217.8,91.33,23.23,202.96,30.44,811.8,111.63,28.39,223.26,20.3,1,0,0,0,280,120,6894.52,2954.79,11.9,72.4,35.99,7.12,50.68,0,0,0,0,0,0,0,0,0.43,31.08,23.73,48.24,0,0,0,0,0,0,14,332.2,6,289.4,12371,64125,13,40,608.88,101.48,811.84,202.96,405.92,101.48,608.88,101.48,0,1,DrDoS_MSSQL
40,77.243.83.36-192.168.50.9-62933-53-17,77.243.83.36,62933,192.168.50.9,53,17,2019-01-12 11:30:04.000,16396.4,30,2,2729.8,84.5,114.6,24.9,90.99,25.72,43.4,10.5,42.25,3.51,171630.84,1951.53,512.39,175.1,1037.69,337.29,9837.8,461.15,157.59,1024.78,153.72,6558.6,563.63,192.61,1127.26,102.48,1,0,0,0,600,40,1829.56,121.97,21.1,136.5,66.62,27.3,745.17,0,1,0,1,0,0,0,0,0.07,87.95,90.99,42.25,0,0,0,0,0,0,30,2729.8,2,84.5,41859,1991,29,32,4918.92,819.82,6558.56,1639.64,3279.28,819.82,4918.92,819.82,0,1,DrDoS_DNS
41,31.107.9.23-192.168.50.2-28981-161-17,31.107.9.23,28981,192.168.50.2,161,17,2019-01-12 12:42:16.000,9740.2,16,4,1246.4,118.0,108.9,41.7,77.9,4.62,51.7,8.5,29.49,4.12,140065.53,2053.14,487.01,284.0,1339.01,203.01,5844.1,438.31,255.6,974.02,146.1,3896.1,535.71,312.4,1071.42,97.4,1,0,0,0,320,80,1642.52,410.63,14.7,116.9,53.7,23.37,546.19,1,1,1,0,0,0,0,0,0.25,68.22,77.9,29.49,0,0,0,0,0,0,16,1246.4,4,118.0,47100,21993,15,20,2922.05,487.01,3896.06,974.02,1948.03,487.01,2922.05,487.01,0,1,DrDoS_SNMP
42,206.15.52.7-192.168.50.5-39706-137-17,206.15.52.7,39706,192.168.50.5,137,17,2019-01-12 11:33:55.000,12333.2,4,0,454.8,0.0,180.8,30.8,113.69,9.09,40.9,0.4,32.76,6.62,36873.2,324.3,3083.29,758.33,5358.28,2324.96,7399.9,2774.96,682.5,6166.58,924.99,4933.3,3391.62,834.16,6783.24,616.66,0,0,0,0,80,0,324.3,0.0,56.8,170.5,73.23,34.11,1163.3,1,1,1,0,0,0,0,0,0.0,113.7,113.69,32.76,0,0,0,0,0,0,4,454.8,0,0.0,52517,36064,3,32,3699.95,616.66,4933.26,1233.32,2466.63,616.66,3699.95,616.66,0,1,DrDoS_NetBIOS
43,45.216.238.104-192.168.50.1-55779-123-17,45.216.238.104,55779,192.168.50.1,123,17,2019-01-12 13:03:06.000,787.0,35,3,4004.5,49.5,146.6,64.9,114.41,41.09,20.4,7.7,16.5,2.79,5144550.42,48222.23,20.71,4.58,34.45,16.13,472.2,18.64,4.12,41.42,6.21,314.8,22.78,5.04,45.56,4.14,1,0,0,0,700,60,44415.21,3807.02,8.2,171.6,65.46,34.32,1178.16,1,0,0,0,0,0,0,0,0.09,106.68,114.41,16.5,0,0,0,0,0,0,35,4004.5,3,49.5,12575,6782,34,40,236.11,39.35,314.81,78.7,157.4,39.35,236.11,39.35,0,1,UDP
44,113.115.172.211-192.168.50.8-9871-161-17,113.115.172.211,9871,192.168.50.8,161,17,2019-01-12 13:43:01.000,2322.9,40,15,2370.8,29.6,82.8,26.6,59.27,14.59,2.7,1.2,1.97,0.56,1032932.11,23667.42,42.23,5.04,57.35,37.19,1393.7,38.01,4.54,84.46,12.67,929.1,46.45,5.54,92.91,8.45,1,0,0,0,800,300,17212.67,6454.75,1.0,88.9,30.62,17.78,316.17,0,0,0,0,0,0,0,0,0.38,43.64,59.27,1.97,0,0,0,0,0,0,40,2370.8,15,29.6,18024,38347,39,40,696.86,116.14,929.15,232.29,464.57,116.14,696.86,116.14,0,1,DrDoS_SNMP
45,134.32.80.176-192.168.50.3-38852-123-17,134.32.80.176,38852,192.168.50.3,123,17,2019-01-12 14:33:08.000,17854.2,15,4,502.6,105.9,37.9,18.6,33.51,6.65,26.7,21.8,26.46,5.54,34079.65,1064.11,939.7,111.03,1272.79,828.67,10712.5,845.73,99.93,1879.4,281.91,7141.7,1033.67,122.13,2067.34,187.94,0,0,0,0,300,80,840.09,224.02,13.2,50.3,29.98,10.05,101.03,1,1,0,0,1,0,0,0,0.27,32.03,33.51,26.46,0,0,0,0,0,0,15,502.6,4,105.9,9090,56772,14,32,5356.27,892.71,7141.69,1785.42,3570.85,892.71,5356.27,892.71,0,1,DrDoS_NTP
46,206.170.142.132-192.168.50.2-37282-3074-17,206.170.142.132,37282,192.168.50.2,3074,17,2019-01-12 16:43:21.000,8298.1,22,10,1406.4,161.1,65.4,45.9,63.93,23.94,17.1,1.6,16.11,4.71,188876.32,3855.85,259.32,116.52,608.88,142.8,4978.8,233.39,104.87,518.64,77.8,3319.2,285.25,128.17,570.5,51.86,1,0,0,0,440,200,2650.9,1204.95,8.1,95.9,40.02,19.18,367.8,0,1,1,1,0,0,0,0,0.45,48.98,63.93,16.11,0,0,0,0,0,0,22,1406.4,10,161.1,4510,34571,21,40,2489.42,414.9,3319.23,829.81,1659.62,414.9,2489.42,414.9,0,1,UDP-lag
47,99.133.127.231-192.168.50.1-57664-123-17,99.133.127.231,57664,192.168.50.1,123,17,2019-01-12 15:30:00.000,3025.2,25,6,1129.3,182.2,63.6,10.8,45.17,6.99,36.0,16.9,30.36,9.88,433376.0,10243.73,97.59,41.91,223.32,55.68,1815.1,87.83,37.72,195.18,29.28,1210.1,107.35,46.1,214.7,19.52,1,0,0,0,500,120,8261.08,1982.66,15.2,67.8,37.76,13.55,183.64,0,1,0,1,0,0,0,0,0.24,42.31,45.17,30.36,0,0,0,0,0,0,25,1129.3,6,182.2,18568,56411,24,32,907.57,151.26,1210.1,302.52,605.05,151.26,907.57,151.26,0,1,UDP
48,77.70.168.28-192.168.50.4-23335-137-17,77.70.168.28,23335,192.168.50.4,137,17,2019-01-12 10:14:00.000,18485.9,16,4,458.2,210.8,41.4,25.5,28.64,3.92,55.9,26.7,52.71,8.7,36187.84,1081.85,924.29,472.13,2340.68,452.16,11091.5,831.86,424.92,1848.58,277.29,7394.3,1016.72,519.34,2033.44,184.86,0,0,0,0,320,80,865.48,216.37,14.3,79.1,40.67,8.59,73.8,0,1,0,0,1,0,0,0,0.25,33.45,28.64,52.71,0,0,0,0,0,0,16,458.2,4,210.8,38975,39074,15,20,5545.76,924.29,7394.35,1848.59,3697.17,924.29,5545.76,924.29,0,1,DrDoS_NetBIOS
49,170.48.12.11-192.168.50.8-24529-80-6,170.48.12.11,24529,192.168.50.8,80,6,2019-01-12 16:01:54.000,1641175.9,123,20,117726.1,21183.3,1385.3,192.1,957.12,59.61,1898.8,745.7,1059.17,400.52,84640.11,87.13,11476.75,5862.56,29064.43,5614.19,984705.6,10329.08,5276.3,22953.5,3443.03,656470.4,12624.43,6448.82,25248.85,2295.35,1,0,0,0,2460,400,74.95,12.19,478.6,1588.7,1008.14,287.14,82447.5,0,0,1,0,1,0,0,0,0.16,971.39,957.12,1059.17,0,0,0,0,0,0,123,117726.1,20,21183.3,1339,5169,122,40,492352.78,82058.8,656470.38,164117.59,328235.19,82058.8,492352.78,82058.8,0,1,BENIGN
50,58.115.120.201-192.168.50.4-1457-80-6,58.115.120.201,1457,192.168.50.4,80,6,2019-01-12 11:18:20.000,15063.5,59,21,5858.8,780.8,134.2,50.9,99.3,24.16,49.4,18.5,37.18,7.49,440744.56,5310.5,188.29,48.05,332.44,140.24,9038.1,169.46,43.24,376.58,56.49,6025.4,207.12,52.86,414.24,37.66,1,0,0,0,1180,420,3916.49,1394.01,18.6,149.0,68.24,29.79,887.48,1,1,1,0,1,0,0,0,0.36,83.0,99.3,37.18,0,0,0,0,0,0,59,5858.8,21,780.8,59575,11339,58,40,4519.05,753.18,6025.4,1506.35,3012.7,753.18,4519.05,753.18,0,1,Syn
51,126.72.113.87-192.168.50.7-6261-53-6,126.72.113.87,6261,192.168.50.7,53,6,2019-01-12 16:13:50.000,3730921.6,355,96,374392.4,90907.3,1475.1,645.2,1054.63,53.65,1595.4,519.9,946.95,90.15,124714.38,120.88,8272.55,1690.27,13343.36,6582.28,2238553.0,7445.29,1521.24,16545.1,2481.76,1492368.7,9099.81,1859.3,18199.61,1654.51,1,0,0,0,7100,1920,95.15,25.73,473.5,1581.9,1000.79,316.39,100101.34,1,1,0,1,1,0,0,0,0.27,1031.71,1054.63,946.95,0,0,0,0,0,0,355,374392.4,96,90907.3,49024,49695,354,32,1119276.49,186546.08,1492368.66,373092.16,746184.33,186546.08,1119276.49,186546.08,0,1,BENIGN
52,88.106.218.229-192.168.50.4-63598-123-17,88.106.218.229,63598,192.168.50.4,123,17,2019-01-12 13:33:50.000,11342.6,18,0,1520.8,0.0,130.5,33.3,84.49,32.58,67.5,38.3,43.09,16.8,134066.55,1586.8,630.15,219.47,1288.56,410.68,6805.6,567.13,197.52,1260.3,189.04,4537.0,693.17,241.42,1386.33,126.03,0,0,0,0,360,0,1586.8,0.0,42.2,126.7,63.79,25.35,642.43,1,0,1,1,1,0,0,0,0.0,84.49,84.49,43.09,0,0,0,0,0,0,18,1520.8,0,0.0,60057,39939,17,40,3402.79,567.13,4537.05,1134.26,2268.52,567.13,3402.79,567.13,0,1,DrDoS_NTP
53,16.139.207.195-192.168.50.5-34625-1433-6,16.139.207.195,34625,192.168.50.5,1433,6,2019-01-12 13:52:43.000,8647.1,44,18,2556.1,546.4,97.0,31.3,58.09,3.9,30.8,12.9,30.36,3.26,358750.42,7169.23,139.47,21.52,204.03,117.95,5188.2,125.52,19.37,278.94,41.84,3458.8,153.42,23.67,306.83,27.89,0,0,0,0,880,360,5087.84,2081.39,15.2,87.1,44.23,17.43,303.74,1,0,1,0,1,0,0,0,0.41,50.04,58.09,30.36,0,0,0,0,0,0,44,2556.1,18,546.4,52122,39826,43,20,2594.12,432.35,3458.83,864.71,1729.41,432.35,2594.12,432.35,0,1,DrDoS_MSSQL
54,159.151.207.40-192.168.50.3-20608-137-17,159.151.207.40,20608,192.168.50.3,137,17,2019-01-12 11:43:52.000,6601.2,40,14,4343.6,189.2,195.3,30.4,108.59,37.81,22.9,6.7,13.51,2.3,686563.51,8179.15,122.24,41.01,245.27,81.23,3960.7,110.02,36.91,244.48,36.67,2640.5,134.46,45.11,268.93,24.45,0,0,0,0,800,280,6058.63,2120.52,6.8,162.9,61.05,32.58,1061.24,0,1,1,0,0,0,0,0,0.35,83.94,108.59,13.51,0,0,0,0,0,0,40,4343.6,14,189.2,19167,2590,39,40,1980.35,330.06,2640.46,660.12,1320.23,330.06,1980.35,330.06,0,1,DrDoS_NetBIOS
55,210.127.137.236-192.168.50.5-41194-123-17,210.127.137.236,41194,192.168.50.5,123,17,2019-01-12 12:25:29.000,3689.7,24,6,1689.4,325.6,118.9,37.9,70.39,24.15,67.6,37.2,54.27,5.38,545961.75,8128.46,122.99,72.16,339.47,50.83,2213.8,110.69,64.94,245.98,36.9,1475.9,135.29,79.38,270.58,24.6,1,0,0,0,480,120,6502.77,1625.69,27.1,105.6,62.33,21.12,445.97,0,1,0,1,0,0,0,0,0.25,67.17,70.39,54.27,0,0,0,0,0,0,24,1689.4,6,325.6,29211,18476,23,20,1106.92,184.49,1475.89,368.97,737.95,184.49,1106.92,184.49,0,1,DrDoS_NTP
56,134.99.35.209-192.168.50.4-17582-53-17,134.99.35.209,17582,192.168.50.4,53,17,2019-01-12 14:49:38.000,8034.6,38,2,3669.8,95.0,158.4,45.7,96.57,21.2,77.2,12.5,47.52,15.75,468516.63,4977.86,200.86,92.64,478.78,108.22,4820.7,180.77,83.38,401.72,60.26,3213.8,220.95,101.9,441.89,40.17,1,0,0,0,760,40,4728.97,248.89,23.8,144.9,72.05,28.97,839.39,0,0,0,0,0,0,0,0,0.05,94.12,96.57,47.52,0,0,0,0,0,0,38,3669.8,2,95.0,52821,30778,37,20,2410.37,401.73,3213.83,803.46,1606.91,401.73,2410.37,401.73,0,1,DrDoS_DNS
57,59.11.121.254-192.168.50.6-57113-389-17,59.11.121.254,57113,192.168.50.6,389,17,2019-01-12 14:56:26.000,2601.4,45,6,2872.4,103.3,111.6,12.9,63.83,6.39,20.6,3.1,17.21,2.22,1143457.75,19597.52,51.01,17.88,104.65,33.13,1560.8,45.91,16.09,102.02,15.3,1040.5,56.11,19.67,112.22,10.2,0,0,0,0,900,120,17291.93,2305.59,8.6,95.7,40.52,19.15,366.7,0,1,1,0,1,0,0,0,0.13,58.35,63.83,17.21,0,0,0,0,0,0,45,2872.4,6,103.3,21463,33921,44,32,780.41,130.07,1040.55,260.14,520.27,130.07,780.41,130.07,0,1,DrDoS_LDAP
58,199.234.154.146-192.168.50.7-29464-443-6,199.234.154.146,29464,192.168.50.7,443,6,2019-01-12 11:49:17.000,1388278.1,129,53,174241.6,46138.4,2253.5,902.2,1350.71,332.58,1487.0,526.8,870.54,239.36,158743.3,131.1,7627.9,2482.56,15075.58,5145.34,832966.9,6865.11,2234.3,15255.8,2288.37,555311.2,8390.69,2730.82,16781.38,1525.58,0,0,0,0,2580,1060,92.92,38.18,435.3,2026.1,1110.62,405.21,164197.59,0,0,0,0,1,0,0,0,0.41,1210.88,1350.71,870.54,0,0,0,0,0,0,129,174241.6,53,46138.4,49396,63251,128,32,416483.43,69413.9,555311.23,138827.81,277655.62,69413.9,416483.43,69413.9,0,1,BENIGN
59,173.106.120.150-192.168.50.3-5011-22-17,173.106.120.150,5011,192.168.50.3,22,17,2019-01-12 15:34:37.000,1383583.5,81,8,91552.2,5985.0,1289.8,267.0,1130.27,355.54,957.6,262.1,748.13,102.1,70496.02,64.33,15545.88,1789.41,20914.11,13756.47,830150.1,13991.29,1610.47,31091.76,4663.76,553433.4,17100.47,1968.35,34200.94,3109.18,1,0,0,0,1620,160,58.54,5.78,374.1,1695.4,939.2,339.08,114976.63,0,0,1,1,1,0,0,0,0.1,1095.92,1130.27,748.13,0,0,0,0,0,0,81,91552.2,8,5985.0,19485,61790,80,20,415075.05,69179.17,553433.4,138358.35,276716.7,69179.17,415075.05,69179.17,0,1,BENIGN
60,69.138.52.194-192.168.50.3-57314-1433-17,69.138.52.194,57314,192.168.50.3,1433,17,2019-01-12 09:39:48.000,1146.8,26,2,1604.3,105.5,105.6,41.7,61.71,8.28,70.5,10.0,52.77,5.01,1489687.31,24395.39,40.96,8.45,66.31,32.51,688.1,36.86,7.6,81.92,12.29,458.7,45.06,9.29,90.11,8.19,1,0,0,0,520,40,22652.87,1742.53,26.4,92.6,57.24,18.51,342.68,0,1,0,1,1,0,0,0,0.08,61.06,61.71,52.77,0,0,0,0,0,0,26,1604.3,2,105.5,57876,23587,25,40,344.03,57.34,458.7,114.68,229.35,57.34,344.03,57.34,0,1,DrDoS_MSSQL
61,137.189.75.10-192.168.50.4-60661-53-17,137.189.75.10,60661,192.168.50.4,53,17,2019-01-12 15:19:31.000,5564.0,40,17,2088.1,582.9,59.3,26.0,52.2,11.51,39.4,2.9,34.29,5.89,479966.86,10242.65,97.61,12.36,134.69,85.25,3338.4,87.85,11.12,195.22,29.28,2225.6,107.37,13.6,214.74,19.52,0,0,0,0,800,340,7187.82,3054.82,17.1,78.3,43.25,15.66,245.27,1,0,1,1,1,0,0,0,0.42,46.86,52.2,34.29,0,0,0,0,0,0,40,2088.1,17,582.9,22960,24995,39,40,1669.19,278.2,2225.59,556.4,1112.79,278.2,1669.19,278.2,0,1,DrDoS_DNS
62,9.60.153.159-192.168.50.1-51847-389-17,9.60.153.159,51847,192.168.50.1,389,17,2019-01-12 13:20:25.000,948.6,12,4,748.3,71.9,106.4,23.1,62.36,15.65,27.8,1.0,17.96,1.86,863698.18,16848.54,59.29,6.66,79.27,52.63,569.2,53.36,5.99,118.58,17.79,379.5,65.22,7.33,130.44,11.86,1,0,0,0,240,80,12636.4,4212.13,9.0,93.5,40.16,18.71,349.97,0,0,0,1,0,0,0,0,0.33,51.26,62.36,17.96,0,0,0,0,0,0,12,748.3,4,71.9,53435,28772,11,40,284.59,47.43,379.45,94.86,189.73,47.43,284.59,47.43,0,1,DrDoS_LDAP
63,164.183.222.47-192.168.50.7-62808-123-17,164.183.222.47,62808,192.168.50.7,123,17,2019-01-12 16:56:16.000,14605.6,27,9,2840.9,449.5,145.2,68.1,105.22,24.22,83.9,19.4,49.94,16.83,225268.26,2464.64,405.71,203.22,1015.37,202.49,8763.4,365.14,182.9,811.42,121.71,5842.2,446.28,223.54,892.56,81.14,1,0,0,0,540,180,1848.48,616.16,25.0,157.8,77.58,31.57,996.37,1,1,1,1,1,0,0,0,0.33,91.4,105.22,49.94,0,0,0,0,0,0,27,2840.9,9,449.5,39850,16312,26,32,4381.68,730.28,5842.23,1460.56,2921.12,730.28,4381.68,730.28,0,1,DrDoS_NTP
64,23.193.139.238-192.168.50.2-59529-1433-17,23.193.139.238,59529,192.168.50.2,1433,17,2019-01-12 12:35:02.000,5101.1,29,9,1065.1,526.5,49.7,12.8,36.73,4.27,98.6,26.9,58.5,4.77,311950.33,7447.92,134.24,62.07,320.45,72.17,3060.7,120.82,55.86,268.48,40.27,2040.4,147.66,68.28,295.33,26.85,1,0,0,0,580,180,5683.94,1763.98,18.4,87.7,47.61,11.02,121.41,0,1,1,0,1,0,0,0,0.31,41.88,36.73,58.5,0,0,0,0,0,0,29,1065.1,9,526.5,16395,56432,28,40,1530.33,255.05,2040.44,510.11,1020.22,255.05,1530.33,255.05,0,1,DrDoS_MSSQL
65,171.79.148.51-192.168.50.8-6498-389-17,171.79.148.51,6498,192.168.50.8,389,17,2019-01-12 14:57:18.000,6877.0,26,9,2473.4,250.9,165.7,30.0,95.13,37.66,35.2,2.2,27.88,3.82,396090.39,5088.71,196.49,45.36,332.57,151.13,4126.2,176.84,40.82,392.98,58.95,2750.8,216.14,49.9,432.28,39.3,0,0,0,0,520,180,3780.18,1308.52,13.9,142.7,61.5,28.54,814.5,1,0,0,0,0,0,0,0,0.35,77.84,95.13,27.88,0,0,0,0,0,0,26,2473.4,9,250.9,51775,54630,25,32,2063.09,343.85,2750.79,687.7,1375.4,343.85,2063.09,343.85,0,1,DrDoS_LDAP
66,50.86.56.169-192.168.50.3-41707-389-17,50.86.56.169,41707,192.168.50.3,389,17,2019-01-12 14:14:43.000,15848.7,47,8,4139.2,392.6,93.6,64.3,88.07,34.05,52.4,36.9,49.07,18.48,285923.22,3470.1,288.16,99.6,586.96,188.56,9509.2,259.34,89.64,576.32,86.45,6339.5,316.98,109.56,633.95,57.63,1,0,0,0,940,160,2965.35,504.74,24.5,132.1,68.57,26.42,698.04,0,1,0,0,0,0,0,0,0.17,82.4,88.07,49.07,0,0,0,0,0,0,47,4139.2,8,392.6,34394,45096,46,40,4754.61,792.44,6339.48,1584.87,3169.74,792.44,4754.61,792.44,0,1,DrDoS_LDAP
67,44.245.135.33-192.168.50.9-23538-53-17,44.245.135.33,23538,192.168.50.9,53,17,2019-01-12 14:35:06.000,4606.5,1,0,52.5,0.0,79.7,39.1,52.48,10.25,1.7,0.0,1.4,0.17,11394.47,217.04,4606.5,1755.84,9874.02,2850.66,2763.9,4145.85,1580.26,9213.0,1381.95,1842.6,5067.15,1931.42,10134.3,921.3,0,0,0,0,20,0,217.04,0.0,26.2,78.7,26.94,15.74,247.85,0,0,1,0,1,0,0,0,0.0,52.5,52.48,1.4,0,0,0,0,0,0,1,52.5,0,0.0,17898,1319,0,20,1381.95,230.32,1842.6,460.65,921.3,230.32,1381.95,230.32,0,1,UDP
68,102.170.201.160-192.168.50.6-61385-443-6,102.170.201.160,61385,192.168.50.6,443,6,2019-01-12 15:23:07.000,308913.7,565,160,118552.7,126352.1,281.6,83.1,209.83,60.86,1321.0,546.2,789.7,212.99,792791.0,2346.93,426.09,134.41,829.32,291.68,185348.2,383.48,120.97,852.18,127.83,123565.5,468.7,147.85,937.4,85.22,0,0,0,0,11300,3200,1828.98,517.94,104.9,1184.6,499.76,62.95,3962.49,0,0,1,1,1,0,0,0,0.28,337.8,209.83,789.7,0,0,0,0,0,0,565,118552.7,160,126352.1,2037,35933,564,40,92674.11,15445.69,123565.48,30891.37,61782.74,15445.69,92674.11,15445.69,0,1,BENIGN
69,82.139.73.69-192.168.50.2-22173-53-17,82.139.73.69,22173,192.168.50.2,53,17,2019-01-12 15:25:32.000,8275.4,47,14,3176.8,521.6,91.4,46.0,67.59,4.32,61.0,9.5,37.26,10.76,446859.19,7370.33,135.66,45.46,272.04,90.2,4965.3,122.09,40.91,271.32,40.7,3310.2,149.23,50.01,298.45,27.13,0,0,0,0,940,280,5678.78,1691.55,18.6,101.4,52.42,20.28,411.17,1,1,1,1,0,0,0,0,0.3,60.63,67.59,37.26,0,0,0,0,0,0,47,3176.8,14,521.6,42770,4625,46,32,2482.63,413.77,3310.17,827.54,1655.09,413.77,2482.63,413.77,0,1,DrDoS_DNS
70,10.245.227.130-192.168.50.4-48266-443-6,10.245.227.130,48266,192.168.50.4,443,6,2019-01-12 14:38:36.000,13885.6,42,4,2029.9,101.8,71.7,17.1,48.33,16.02,34.3,16.2,25.44,2.0,153507.49,3312.54,301.86,85.54,558.48,216.32,8331.4,271.67,76.99,603.72,90.56,5554.2,332.05,94.09,664.09,60.37,0,0,0,0,840,80,3024.49,288.05,12.7,72.5,36.89,14.5,210.23,0,1,0,1,1,0,0,0,0.1,46.34,48.33,25.44,0,0,0,0,0,0,42,2029.9,4,101.8,1849,58161,41,40,4165.69,694.28,5554.25,1388.56,2777.12,694.28,4165.69,694.28,0,1,Syn
71,2.87.56.242-192.168.50.5-21933-80-17,2.87.56.242,21933,192.168.50.5,80,17,2019-01-12 13:30:37.000,22238.3,1,0,82.0,0.0,89.9,73.8,82.01,15.94,28.1,24.0,28.02,1.6,3687.16,44.97,22238.33,4488.69,35704.4,17749.64,13343.0,20014.5,4039.82,44476.66,6671.5,8895.3,24462.16,4937.56,48924.33,4447.67,1,0,0,0,20,0,44.97,0.0,41.0,123.0,55.02,24.6,605.33,0,0,0,1,0,0,0,0,0.0,82.0,82.01,28.02,0,0,0,0,0,0,1,82.0,0,0.0,34277,59939,0,32,6671.5,1111.92,8895.33,2223.83,4447.67,1111.92,6671.5,1111.92,0,1,UDP-lag
72,159.224.118.73-192.168.50.9-15654-161-17,159.224.118.73,15654,192.168.50.9,161,17,2019-01-12 09:18:52.000,5096.2,27,12,2833.4,668.8,148.2,59.4,104.94,39.21,83.4,15.6,55.74,10.59,687083.95,7651.27,130.67,22.37,197.78,108.3,3057.7,117.6,20.13,261.34,39.2,2038.5,143.74,24.61,287.47,26.13,1,0,0,0,540,240,5297.03,2354.24,27.9,157.4,80.34,31.48,991.1,0,1,1,0,1,0,0,0,0.44,89.8,104.94,55.74,0,0,0,0,0,0,27,2833.4,12,668.8,28132,9393,26,40,1528.86,254.81,2038.48,509.62,1019.24,254.81,1528.86,254.81,0,1,DrDoS_SNMP
